-4.8801	7.6912	0.3614
7.1619	7.2366	0.1882
4.0091	8.3471	-0.1277
3.7044	9.2016	0.9385
0.7285	10.0111	-0.6173
-5.3786	7.9273	0.0467
6.9257	7.1331	-0.3553
-8.3878	5.3263	0.277
2.9059	9.692	-0.065
-6.6855	6.8935	-0.3944
-8.7358	4.0529	0.5849
8.4658	5.0768	0.0555
9.5233	2.0907	-0.5498
6.081	8.2887	0.4405
8.2605	5.8701	-0.3958
-9.3241	4.7694	-0.217
-7.1276	8.0178	-0.267
-1.4511	9.8128	-0.5383
-8.6709	4.1269	0.7858
-5.609	7.7355	0.5006
-3.5547	9.1779	-0.5616
6.0819	8.337	0.0396
-6.6791	7.6649	0.5163
-8.5257	5.1133	-0.989
-0.2747	9.0458	0.2574
-0.7521	10.604	-0.0945
-0.57	10.1711	0.0525
10.5951	0.7301	0.1208
6.3067	8.1422	-0.7515
-9.3085	2.4546	-0.3502
3.6453	9.2647	0.0439
-4.44	9.1452	-0.703
5.6653	8.9739	-0.4281
1.0225	9.1473	0.3392
6.3385	7.3879	-0.1709
3.2832	9.8171	0.2574
5.4262	8.5029	0.6144
-3.8943	9.4085	-0.0176
-9.8975	2.7036	0.4447
6.257	7.8085	-0.0004
6.581	7.9019	0.0269
-5.5263	7.9321	-0.1809
8.5496	2.9863	-0.2695
7.2394	6.092	-0.2313
9.1283	2.5032	-0.5304
0.6168	10.1064	0.1249
-6.5319	7.3405	-0.714
-7.8587	7.0554	-0.204
-6.4749	6.497	0.1305
-9.1681	3.5193	-0.0886
-3.1456	8.9842	-0.5631
6.9697	7.552	0.8602
-2.3148	9.6971	0.1196
3.5989	9.3783	-0.006
3.2412	9.3711	-0.0051
-3.1679	9.2406	0.6265
-3.7866	9.2432	-0.2999
10.3569	0.2958	0.1715
-0.8114	10.1176	-0.5379
8.716	4.8897	-0.2134
-1.5682	9.8728	-0.0063
0.9518	10.0823	-0.1593
-9.94	2.4	-0.4526
9.3965	3.3601	0.5372
-10.1836	2.7349	-0.5677
-2.0273	9.6272	0.594
9.9338	0.9399	0.7363
-7.7118	6.3665	-0.0026
0.3322	10.2074	0.5776
9.3839	0.3559	-0.2429
4.9026	8.5141	-0.6141
-9.7581	2.594	-0.0265
5.5066	7.5916	-0.1557
-5.5551	7.6437	0.6835
8.739	4.8259	0.0112
4.0628	9.0291	0.0013
-2.1717	9.1302	-0.1415
6.7901	7.9938	-0.2734
-2.4171	9.4256	-0.8739
-5.9917	9.0271	-0.356
-0.0774	9.3195	-0.2118
7.7437	6.916	-0.6642
7.8319	6.0557	-0.2421
-4.6941	8.8193	0.003
4.2148	9.277	0.7277
-8.7396	5.1742	-0.1704
-2.2541	10.164	-0.2106
-3.7966	9.2053	0.4771
10.3746	2.1994	0.4811
-6.5605	7.5146	-0.056
-7.2006	6.8223	-0.1208
-3.7389	9.4154	0.2739
-7.7177	6.0626	0.1338
8.6139	5.2865	0.8685
-0.111	10.0548	-0.2318
-3.1461	9.0513	0.135
-6.8675	6.8608	0.3319
10.0365	3.4555	0.1517
-2.6139	9.6725	0.954
10.707	1.0542	0.4918
7.13	6.3587	0.1454
-3.0528	9.6952	-0.6154
8.5639	4.1042	0.3052
-6.8915	6.8098	-0.5353
3.4194	9.038	-0.0247
-4.4264	8.263	-0.0792
-1.5668	9.3467	0.6988
-8.0672	6.0538	-0.1334
2.2509	9.7061	-0.8025
-8.232	5.4041	-0.7569
7.0464	6.1787	-0.5033
-9.1589	3.5257	0.2012
-1.4261	9.5839	0.3141
7.2908	6.3858	0.6478
-0.5332	9.9586	-0.3547
-8.7088	5.5431	-0.0144
9.7994	1.61	-0.9059
8.7719	4.8019	-0.0568
-5.351	8.0724	0.2393
5.2387	8.0693	0.5562
-8.1998	5.5823	0.4357
-6.0475	7.3034	0.2354
9.0848	3.2623	-0.2936
-6.5632	7.292	-0.484
8.3227	6.7525	0.2606
-5.0596	8.0939	0.879
-7.5403	7.1303	-0.2448
-9.1231	3.5099	-0.1061
6.7729	8.059	0.0404
-8.7808	2.9746	0.3528
-10.6307	0.5041	0.0347
-7.7867	6.7258	-0.6663
0.2431	9.9248	0.3678
-9.1976	1.0676	-0.0447
9.4639	1.587	-0.3567
3.5967	9.3513	0.0395
6.9027	7.3373	-0.1428
8.2169	6.0283	0.247
9.7018	1.7617	-0.5795
1.227	9.5714	0.2613
9.0388	4.3555	-0.0343
7.2247	7.019	-0.7021
-9.2067	2.436	-0.468
-10.0637	1.5929	-0.3702
-5.2347	8.3442	0.3663
8.8693	4.2762	-0.2039
-3.9629	9.4609	0.8102
4.3919	8.981	0.0459
-0.5514	9.766	0.7366
10.3987	0.5101	-0.1762
6.9841	6.6653	0.1253
-2.3016	9.2818	0.1959
9.9272	4.2353	0.5284
4.9993	8.1327	0.6593
-1.663	9.7894	0.0765
2.5322	9.9953	-0.4141
-5.9982	7.1503	0.6972
-10.4357	1.5188	-0.3247
10.0186	2.2779	-0.6493
-1.4024	9.4563	0.2518
8.2307	5.8192	0.3231
-10.0268	2.0326	-0.2648
-9.2889	0.203	0.4726
10.1152	3.9892	-0.4854
-4.6583	9.4469	0.2608
9.0033	4.5809	0.0585
-4.2712	8.7338	0.515
2.2759	9.875	-0.7862
9.3768	2.8527	0.2413
9.2333	1.6391	0.1746
-5.8229	8.7833	0.1184
4.4108	9.2756	-0.1305
5.4701	8.6716	-0.3319
9.9506	0.3585	-0.0727
3.9293	9.0497	-0.1363
-10.1735	0.8601	0.4032
-8.8884	6.0632	0.2557
9.0982	5.1724	0.0439
-6.3835	8.244	-0.3123
-9.3463	3.822	0.0067
-8.3953	5.224	0.113
-10.3635	1.3676	0.6191
-4.9043	8.9339	0.7541
-0.6914	9.6747	-0.7393
8.9049	3.7106	-0.2441
5.9582	7.1796	0.6474
6.6606	7.6936	0.2478
-9.948	1.4808	0.1336
2.4867	9.6979	0.0355
-1.5823	10.6116	-0.5563
1.406	9.9215	-0.0216
-2.4871	9.8327	-0.0773
2.1441	9.7794	0.7826
-2.6428	10.0018	0.7856
-5.2027	8.4603	0.0049
-5.6319	8.3457	0.2034
-9.2163	3.8297	-0.5488
2.2183	9.836	-0.1829
-5.7155	7.2235	0.3504
0.8134	10.0455	0.3032
-6.5253	7.9159	-0.6022
-3.1282	9.7118	-0.4634
-9.8771	1.6947	0.8738
-8.946	4.4942	0.0019
3.9887	9.2827	0.1307
9.2896	3.6126	-0.0746
6.6779	7.4571	0.1211
-9.7269	2.3163	-0.0304
6.5493	7.8908	-0.1765
9.5104	4.9826	-0.3398
5.9739	8.0064	0.0124
1.1099	10.0807	-0.1437
10.7712	0.6603	0.3351
10.1032	2.1484	-0.7165
4.8759	9.1586	0.8902
-9.6518	0.0306	0.621
-9.2921	4.3904	0.669
-4.5825	8.8093	0.9734
8.4375	5.9978	0.5357
0.8176	10.4034	-0.5489
2.5752	10.1245	0.7574
-7.1985	6.1676	0.5989
1.26	10.4022	0.7371
9.4455	3.1713	-0.0336
-0.6799	9.7102	0.408
0.1799	9.7421	0.0381
5.9023	8.072	0.081
5.1292	7.8014	-0.4682
7.7438	5.9447	0.1033
3.0361	9.5165	0.0029
0.3644	9.4313	-0.2471
-8.0533	4.3866	0.1638
-8.6622	4.4328	0.4041
9.5755	0.7695	-0.1797
0.0992	10.0321	0.8732
5.9678	8.6545	-0.3264
4.1287	8.7678	0.4797
-7.7805	7.2194	0.4593
-8.5632	4.3646	-0.2402
4.5071	8.514	-0.3263
9.9127	0.5227	-0.0122
9.6414	4.0584	-0.7507
3.9117	8.7238	-0.5609
3.524	9.0636	-0.1876
2.827	10.497	0.3586
9.4537	0.4562	-0.0617
4.2487	9.8614	-0.2634
-7.2298	6.8614	-0.0382
5.3081	7.6233	-0.6081
-6.3991	6.7483	0.4601
-5.8931	8.6227	0.501
-2.1984	10.6373	-0.413
7.839	7.2687	0.6252
8.2823	5.5761	-0.0001
-5.4677	8.9034	0.0194
2.2638	9.4636	-0.3174
9.6937	0.0201	-0.0809
9.9789	1.1065	0.4187
-9.1276	2.978	-0.1455
4.2422	9.0429	0.0472
-8.1736	7.2303	-0.0361
1.1833	9.9902	0.5425
-1.4945	9.4414	-0.7758
-8.0297	6.1888	-0.5884
9.992	2.4975	0.7554
2.762	9.7842	0.1931
4.5626	9.0961	-0.067
-9.1129	0.6331	0.0771
-4.9683	8.6529	0.2496
6.3519	7.7085	-0.0193
5.8708	7.0542	-0.199
5.0262	8.0235	-0.4453
4.0769	9.6576	-0.0948
-9.4637	4.2291	0.4183
-3.1978	9.0001	-0.7198
-10.3657	0.8821	-0.4893
-1.4254	9.3985	0.1591
-4.0912	8.8403	-0.3465
-8.3842	5.8507	-0.0404
2.1148	10.5155	-0.4144
-1.5187	10.2699	0.7574
5.9579	8.2451	0.2072
7.1898	6.7421	0.1222
2.0242	9.9348	0.2971
-7.725	6.5924	-0.0371
8.5368	5.1801	-0.006
9.5688	4.3699	0.0648
5.9207	7.6117	0.1188
10.092	2.2232	0.1327
9.9978	0.5312	-0.2845
-7.5069	5.8918	-0.3987
9.3899	1.6008	0.1619
7.6524	6.6947	0.2031
-8.5649	5.0789	0.6754
9.6749	0.6343	0.6099
10.6456	1.7196	-0.1539
4.8157	8.6895	0.4627
9.2461	4.2269	0.5684
-9.7138	3.1961	-0.0236
-5.1687	9.3042	0.0522
1.7117	9.6592	0.1135
9.9476	0.8774	-0.1322
9.6602	1.9642	0.2468
8.4346	6.7394	0.0247
-2.8373	8.8236	0.6182
6.487	7.0162	-0.7871
-3.8523	9.9038	-0.1487
-9.9247	1.5233	-0.0408
6.8779	7.0587	-0.4572
-4.1686	9.3528	0.0087
-5.3641	8.3986	0.0248
-9.3864	3.1508	0.2428
8.8507	3.4682	0.5707
2.643	9.7934	-0.811
-9.8164	2.282	-0.0022
-9.9194	2.2122	-0.5141
-4.6041	9.3876	0.2531
7.3058	7.0749	0.3475
-2.0694	9.441	-0.1013
9.5309	4.6945	0.6058
-6.3874	8.066	0.8295
-9.7014	2.9076	-0.7305
-0.9616	9.3286	0.0853
-6.4719	7.3557	0.037
1.0425	10.404	0.599
-3.2225	9.1985	0.3969
6.5146	7.9328	-0.7668
-4.9184	8.7282	-0.0578
2.2737	10.62	0.3826
5.0992	8.085	0.2806
2.2818	10.6155	0.2305
-9.7077	2.4042	-0.628
8.7105	6.0375	0.2124
7.5081	6.4368	0.0874
-9.8564	1.5344	-0.3879
0.0459	10.1504	-0.0609
0.472	10.1041	0.9926
-10.0949	1.7803	0.4229
3.2204	9.7906	0.1225
-5.2583	9.1509	-0.1807
0.5161	10.3298	-0.3405
-5.9612	7.0808	0.4608
-1.4419	10.1999	0.4895
-3.1276	10.2682	0.1446
-2.9759	9.7635	0.7891
-5.4659	7.687	0.0641
-9.5657	1.8354	0.0864
5.7299	8.3453	-0.0361
-8.9706	3.5046	-0.1221
-0.0203	10.7315	-0.2872
0.3647	10.1466	0.1198
9.7905	2.5589	0.5857
-1.6738	9.7189	-0.6958
-1.0267	9.5122	0.0876
-1.2875	9.8978	-0.0275
-5.2651	8.8044	-0.735
-9.3338	2.2694	0.0639
-7.8026	5.8894	0.0611
4.1069	9.95	0.0836
4.5667	9.8417	0.3326
-6.4628	7.696	0.0032
-5.9272	8.9384	0.59
-1.4069	9.9002	0.0232
-4.5179	8.972	0.0589
-5.7438	8.3244	-0.0325
5.8324	8.5314	0.0631
-6.9857	8.0539	0.5429
0.7446	10.2664	0.4506
6.7775	7.8153	0.2714
-6.7584	8.3877	0.3284
-6.7963	7.7964	0.748
-4.9389	8.7725	0.0839
-3.6999	9.2934	-0.0017
8.9894	5.6077	0.4145
4.1048	9.4908	-0.2766
3.0468	9.0205	0.0218
-6.1365	8.2393	-0.0214
-7.9308	6.0242	-0.1359
8.6811	4.4661	-0.1057
-0.6618	9.9567	-0.1566
9.9513	0.4747	0.0156
8.6325	5.7613	0.8606
9.1024	4.0933	0.4893
-6.2879	7.5588	0.9106
-9.9476	1.3067	0.0323
8.7981	5.6045	0.2662
-4.6862	9.2986	0.1953
8.7527	5.1971	0.2366
4.214	8.5454	-0.6912
-7.8977	5.6248	-0.176
3.865	9.1548	-0.0554
-1.1718	9.9024	-0.7015
-4.1288	8.9036	0.0474
5.333	8.0229	0.1088
-3.3043	9.6143	0.026
-0.6088	10.5526	0.083
-5.6832	7.4582	-0.7417
-7.5155	6.0248	0.5251
-2.9324	9.6227	0.6473
1.7282	9.9009	0.1574
-2.3374	9.6715	-0.1817
10.6852	0.8947	-0.515
6.6639	7.7016	-0.3597
-8.1639	4.9188	-0.477
-7.725	6.0386	-0.0339
-2.1153	8.9989	0.2351
-6.3648	8.1024	0.8325
-0.7643	10.5033	0.1036
6.9266	7.0758	0.8244
10.1122	3.0424	-0.3708
-6.2887	7.0534	0.8144
-3.7324	10.1361	0.0502
4.1115	8.9266	0.2932
-10.02	0.4094	0.1023
6.2745	7.8256	0.0142
-8.2238	6.1589	0.653
-8.2686	5.8895	-0.123
-5.7287	7.6135	0.0894
0.8466	10.4187	-0.8606
-7.9509	5.9971	-0.1154
0.3649	10.0109	-0.1048
6.5641	6.4071	0.0646
2.4686	9.301	0.0218
8.7632	4.8621	-0.0831
-7.4101	6.6369	-0.2587
8.418	4.3727	0.193
-6.5994	7.3992	0.3916
5.4689	9.116	0.2108
-2.5519	9.0532	-0.6395
-10.0824	1.0856	-0.127
9.9274	3.7038	0.0578
-5.6344	7.7415	0.7734
9.7407	2.1746	0.3509
-4.9519	8.3258	-0.0527
3.8831	8.395	-0.382
-8.436	4.8042	-0.2456
-9.1115	0.2619	-0.023
0.4563	9.8171	0.7262
2.8057	9.5346	-0.3694
5.9333	8.8786	0.4514
5.2726	8.7727	-0.4311
6.7518	8.0317	0.4915
-10.4049	1.9248	0.0184
0.9203	10.6825	-0.4621
-7.6654	6.8613	0.1271
-6.0089	7.9183	0.0833
-4.6236	8.7291	-0.4613
-8.6214	3.3798	0.0296
8.6971	6.1215	-0.3337
8.3553	5.9654	0.3817
-6.6306	7.7356	-0.939
6.8675	7.5539	-0.6497
-5.0058	9.5528	0.2929
7.2443	7.6277	0.2306
-9.4942	1.6374	-0.3524
4.0762	9.2045	-0.2864
0.1133	9.9094	0.3084
9.8646	1.0394	-0.5663
5.4525	8.2544	0.7212
-6.0885	7.9003	-0.3139
0.6342	9.2848	-0.0893
9.7779	2.1888	-0.6464
-2.5505	9.4262	-0.2791
8.2363	4.8637	0.0459
-10.214	0.2345	-0.0328
-9.4064	3.6424	-0.1482
-0.5431	9.9773	0.0131
9.0114	4.6963	-0.1003
1.4304	9.7549	-0.2854
-6.6107	7.2242	0.2804
3.1514	9.4065	-0.446
4.2952	8.788	0.2445
2.3969	9.8286	-0.1662
-7.3056	6.8095	0.2626
-9.3186	5.6515	0.1922
-9.1614	4.4138	-0.1972
-9.5868	3.4085	-0.287
-9.4832	3.5246	-0.0102
5.6594	8.7124	0.0716
-8.7754	5.2207	-0.0142
10.2533	2.1548	0.3168
-0.9512	9.99	0.2888
-5.1684	8.5763	-0.0079
-7.523	6.7438	0.0722
-1.8795	10.1481	0.6718
-1.722	9.7161	0.9037
7.658	7.7169	-0.386
4.1752	8.8001	-0.2188
8.6601	5.048	-0.2403
-9.2004	4.0923	0.0884
6.701	6.3527	0.4987
5.9429	7.3193	0.3793
0.5836	10.0027	-0.1581
-8.1316	4.7123	0.5255
6.1509	8.7263	-0.067
-9.6388	2.6627	0.0394
-5.6778	7.8218	0.1386
5.4893	8.3208	0.0024
-8.9649	4.9671	0.3613
-10.1434	2.3308	-0.3599
-10.4195	1.7009	0.3097
-6.5144	7.0936	-0.7555
-3.702	9.4026	0.4534
-7.4602	6.6124	0.0761
9.6198	3.2351	-0.3107
-9.4979	1.8535	0.8093
-5.1764	7.7316	-0.0487
9.8202	1.0853	-0.1503
-1.598	10.3818	0.3818
-9.5003	0.8126	-0.6572
-9.7476	2.467	-0.0645
-9.998	0.7577	-0.571
-7.7549	6.5353	0.689
-6.7161	7.8852	0.2329
-8.5538	5.0701	0.031
1.8357	9.8177	0.0006
-9.8455	2.1538	0.1793
-3.0927	9.4039	0.5049
-9.0224	0.1941	-0.0192
3.5678	8.8858	-0.1791
4.2464	9.5944	-0.132
6.446	7.6235	-0.652
-7.3882	5.8469	-0.5986
-8.2174	5.7472	0.1306
10.9334	0.2426	-0.0243
0.7509	9.9225	0.2817
9.7861	1.9939	-0.1062
6.479	6.609	0.6058
-9.0874	3.9735	0.032
9.3196	4.0668	0.0916
-3.0303	9.5444	-0.7205
1.3468	10.1048	0.0846
9.8099	1.0934	0.1133
1.9672	9.8081	-0.0737
4.5503	9.4986	0.1316
-6.9066	5.9112	-0.1866
-8.8297	6.3652	-0.4114
-1.4447	10.0376	0.2283
-7.8833	5.1269	-0.4668
3.7753	9.3288	0.3305
0.7345	10.7669	0.2296
-0.1966	9.9055	-0.0989
-7.5417	6.5663	-0.0005
-3.9604	9.7447	-0.5827
-1.1962	9.9889	0.0465
2.7984	9.1076	-0.3927
-6.2808	8.5581	-0.0999
10.1695	0.4946	-0.1026
0.524	10.0129	-0.7813
5.7418	7.9945	-0.2531
2.2601	9.6911	-0.325
-9.5547	3.2431	-0.0113
-9.2223	4.1459	0.0365
-5.6481	7.7756	0.3003
5.5079	8.6632	-0.0704
9.4718	0.8061	-0.322
3.7371	10.2643	-0.2034
-4.8736	9.4215	-0.2018
8.618	5.0869	-0.1478
-9.8861	1.3718	-0.2664
1.2043	9.1967	0.1742
-0.7208	10.1102	-0.1352
-1.9712	10.4318	-0.0184
7.8307	6.065	-0.538
-9.7724	1.3327	-0.2908
-8.2324	5.6872	-0.0008
-9.9647	2.7481	-0.2661
-5.931	7.6809	-0.3301
9.5329	0.4177	0.3284
-2.079	9.7709	-0.0134
-5.8376	8.4167	0.3926
-9.0889	3.8387	-0.1213
-3.6743	8.6792	-0.2025
-7.5892	5.8657	0.793
-8.9456	4.4143	0.8307
-8.7257	4.9035	-0.9904
-1.7294	9.9584	-0.9518
-10.1495	1.0653	-0.2171
-3.3809	8.7864	0.3245
-5.6917	8.1157	-0.6341
9.277	2.6194	0.014
-9.738	3.2091	-0.0261
-2.7801	9.8745	0.2108
5.4492	7.6812	0.4381
-8.6721	4.804	-0.406
-8.8396	4.1744	0.3295
-9.4553	3.3437	-0.0235
-6.0831	7.3396	-0.859
-8.8289	4.449	-0.1454
9.5645	2.0148	-0.7806
7.9038	5.3088	0.2309
8.8183	4.7951	0.2616
1.1631	9.9534	-0.1616
5.8945	7.5204	-0.0053
2.1109	9.7005	-0.2241
-5.4818	8.7622	-0.1065
-8.2284	5.6924	-0.0113
-7.2267	5.7485	0.2022
-8.943	4.3363	-0.9252
1.8091	10.2165	0.8735
8.2079	5.5372	-0.2342
8.7506	5.2453	0.2859
-6.186	8.8142	-0.3359
-3.6467	10.0884	0.646
-3.6268	9.4833	0.6079
9.6213	0.7544	0.0037
-4.4559	8.9206	0.2791
-9.2725	0.58	0.1164
-9.4421	2.8365	-0.4873
-7.8112	5.4411	-0.5442
5.518	9.1691	-0.5116
8.4207	5.4504	-0.5461
-5.6655	8.1531	-0.0598
10.1683	0.9101	0.1477
1.225	9.9281	-0.0138
1.7082	9.3999	0.1767
9.0613	4.7272	0.9448
-6.1849	8.2967	-0.3424
9.2442	3.3488	0.9468
-8.8888	3.7906	-0.4779
9.7135	3.5226	-0.435
7.5075	6.677	-0.2345
10.8938	1.1052	-0.1561
-2.1642	10.3254	-0.018
-8.9325	3.9574	0.7072
4.8215	8.9371	-0.6003
-0.0113	10.6635	-0.0296
7.3518	6.6579	0.148
-2.1254	9.7082	0.0978
1.0362	10.2231	0.7675
8.4273	5.3045	0.883
-5.5665	8.3427	-0.166
-0.6315	10.1605	0.2023
-10.5694	0.5385	-0.724
-3.6387	9.3299	0.024
-6.404	7.7256	0.0508
-6.5019	8.3597	0.502
8.5697	5.7969	-0.1502
4.8614	7.9856	0.1246
5.8816	7.6156	-0.3008
7.7641	6.4176	-0.0241
3.0385	9.4286	-0.3275
1.9175	10.6496	-0.0274
3.6855	9.0563	0.3064
-3.9784	9.8563	0.4866
-8.421	5.0738	0.0543
-2.3553	10.0909	-0.7235
-7.5362	6.8159	-0.3471
9.1228	4.549	0.1163
9.4093	4.8148	-0.2207
-6.8098	7.4836	-0.4641
-8.8243	3.8726	-0.2658
2.7353	9.1845	0.8709
-7.8721	6.2368	0.0947
10.0341	0.0503	-0.0008
7.0739	6.1133	-0.1831
9.8975	3.2779	0.8196
9.109	2.7902	-0.3342
1.2564	9.8778	-0.0266
-1.124	9.2436	-0.5692
-3.3927	9.3059	-0.1044
7.0222	6.9668	0.0233
9.9638	0.1155	0.0982
-5.418	8.6406	0.3177
-1.0591	10.2458	-0.1986
8.4265	5.3368	0.2008
7.4167	6.6687	-0.313
-1.088	9.8126	-0.2024
-3.4692	8.6287	0.2903
9.8758	3.8443	0.5878
-10.2707	1.3466	-0.5616
4.2948	9.5811	-0.0953
-10.2828	1.0957	-0.319
-9.1954	1.1222	0.4835
6.3661	7.6714	-0.0465
9.9784	1.7995	0.8739
-9.8765	3.1851	0.3535
-8.7595	4.6262	0.1575
3.0586	9.3262	0.5169
-10.0689	0.2135	0.0608
5.6293	7.9967	0.5432
6.759	7.7324	0.4406
-1.1577	9.4264	0.6773
-4.9399	8.2784	-0.0121
-9.106	4.6952	0.8187
6.3118	8.3281	-0.2442
9.2154	3.5833	0.1449
-3.0394	8.9607	0.5286
8.5839	4.5888	-0.4376
9.1033	4.9839	-0.8385
10.5239	2.3494	-0.1983
-3.7698	9.6509	-0.5364
-2.6992	9.2837	0.9378
-6.8267	6.7636	0.6206
-0.0853	9.372	0.1986
1.1271	10.4592	0.1679
-7.7634	5.9109	-0.1205
-2.7612	9.6579	0.8419
-6.0234	7.6366	0.0628
8.0111	6.4026	-0.0802
9.1717	4.0278	0.2427
10.1751	2.2821	0.1261
6.9419	7.4073	0.052
-8.7035	4.6251	0.3879
8.3104	6.6462	0.044
10.0205	3.4306	-0.8013
-7.7392	6.324	-0.0026
-7.2198	6.971	0.8975
4.4802	8.9833	-0.6719
-8.7019	4.622	0.6742
5.6683	8.2353	0.0045
6.8611	7.6874	-0.1001
-7.7629	7.1861	0.0372
-10.3807	2.9617	0.4198
3.3238	8.9668	0.153
-4.7891	9.8234	-0.3661
-10.4598	3.1263	-0.1749
9.8971	0.0179	-0.1475
-2.1269	9.5585	-0.2072
-8.7551	3.926	0.4668
3.7752	9.0782	-0.4334
-5.945	8.029	0.0346
10.0611	0.4011	0.1697
2.1498	9.6641	-0.4369
-2.318	9.3943	0.3201
-9.4594	2.8704	0.4555
-4.6794	8.8129	0.264
-2.6617	10.3271	0.2695
-7.2854	6.998	0.3001
10.2333	0.111	0.2148
-0.1843	9.9929	-0.4388
9.6385	1.6089	0.6091
10.3268	2.1239	-0.2733
-7.8045	5.1114	-0.2131
-8.6156	4.3512	0.1497
-7.2774	5.5785	-0.2805
6.4804	7.6336	0.1137
6.6806	6.2915	-0.5627
8.2401	5.3712	-0.2577
-6.5713	8.0329	0.1575
4.0891	9.5455	-0.1942
10.4796	2.054	0.4994
-4.7773	9.0304	-0.2753
-6.6151	8.3389	-0.6195
0.6081	9.5647	0.3387
9.2344	3.943	-0.2581
10.0312	1.0866	0.1136
-9.0154	5.3471	0.4237
8.915	4.3108	-0.0438
7.7423	4.9346	0.5296
-3.0511	9.7534	0.4573
-5.6503	7.814	-0.6024
5.7695	7.9111	-0.0401
0.0167	10.9243	-0.3008
-6.6831	7.6584	-0.9745
-4.3779	8.4901	-0.4857
0.3592	9.8372	-0.6764
7.2796	6.7239	0.0607
-1.3336	9.9898	-0.3988
3.2761	8.928	-0.5045
4.0895	9.7086	0.2289
6.6584	7.6824	-0.33
0.6222	9.7672	-0.7408
9.646	2.6349	0.0053
-6.1368	7.2495	0.1701
-0.6	10.136	0.8828
-7.0949	6.0527	-0.5776
10.5799	2.13	0.1086
-6.9844	7.2272	0.1077
-10.4411	2.0462	-0.0379
4.3279	9.6752	0.2936
-5.0443	9.2362	-0.0916
0.193	9.7707	0.1717
-2.2318	9.5803	0.357
8.9254	1.7528	0.4113
-7.3679	8.0249	0.2589
9.958	2.8733	0.0078
